ppo, pdo, tpo, tdo
a student found an iron for a guy .,a student found a guy an iron .,the student gave the iron to the guy .,the student gave the guy the iron .
a guest kept a chocolate for a soldier .,a guest kept a soldier a chocolate .,the guest brought the chocolate to the soldier .,the guest brought the soldier the chocolate .
a guest purchased a chocolate for a soldier .,a guest purchased a soldier a chocolate .,the guest brought the chocolate to the soldier .,the guest brought the soldier the chocolate .
a guest found a chocolate for a soldier .,a guest found a soldier a chocolate .,the guest brought the chocolate to the soldier .,the guest brought the soldier the chocolate .
a guest found a chocolate for a soldier .,a guest found a soldier a chocolate .,the guest brought the chocolate to the soldier .,the guest brought the soldier the chocolate .
a guest purchased a chocolate for a soldier .,a guest purchased a soldier a chocolate .,the guest brought the chocolate to the soldier .,the guest brought the soldier the chocolate .
a guest kept a chocolate for a soldier .,a guest kept a soldier a chocolate .,the guest brought the chocolate to the soldier .,the guest brought the soldier the chocolate .
a guest found a chocolate for a soldier .,a guest found a soldier a chocolate .,the guest brought the chocolate to the soldier .,the guest brought the soldier the chocolate .
a guest kept a chocolate for a soldier .,a guest kept a soldier a chocolate .,the guest brought the chocolate to the soldier .,the guest brought the soldier the chocolate .
a guest kept a chocolate for a soldier .,a guest kept a soldier a chocolate .,the guest brought the chocolate to the soldier .,the guest brought the soldier the chocolate .
a guest found a chocolate for a soldier .,a guest found a soldier a chocolate .,the guest brought the chocolate to the soldier .,the guest brought the soldier the chocolate .
a partner got a motor for a professor .,a partner got a professor a motor .,the partner showed the motor to the professor .,the partner showed the professor the motor .
a partner got a motor for a professor .,a partner got a professor a motor .,the partner showed the motor to the professor .,the partner showed the professor the motor .
a partner found a motor for a professor .,a partner found a professor a motor .,the partner showed the motor to the professor .,the partner showed the professor the motor .
a partner found a motor for a professor .,a partner found a professor a motor .,the partner showed the motor to the professor .,the partner showed the professor the motor .
a partner saved a motor for a professor .,a partner saved a professor a motor .,the partner showed the motor to the professor .,the partner showed the professor the motor .
a partner got a motor for a professor .,a partner got a professor a motor .,the partner showed the motor to the professor .,the partner showed the professor the motor .
a partner kept a motor for a professor .,a partner kept a professor a motor .,the partner showed the motor to the professor .,the partner showed the professor the motor .
a partner kept a motor for a professor .,a partner kept a professor a motor .,the partner showed the motor to the professor .,the partner showed the professor the motor .
a partner purchased a motor for a professor .,a partner purchased a professor a motor .,the partner showed the motor to the professor .,the partner showed the professor the motor .
a partner found a motor for a professor .,a partner found a professor a motor .,the partner showed the motor to the professor .,the partner showed the professor the motor .
the wife kept the gun for the aunt .,the wife kept the aunt the gun .,a wife supplied a gun to an aunt .,a wife supplied an aunt a gun .
the wife found the gun for the aunt .,the wife found the aunt the gun .,a wife supplied a gun to an aunt .,a wife supplied an aunt a gun .
the wife got the gun for the aunt .,the wife got the aunt the gun .,a wife supplied a gun to an aunt .,a wife supplied an aunt a gun .
the wife purchased the gun for the aunt .,the wife purchased the aunt the gun .,a wife supplied a gun to an aunt .,a wife supplied an aunt a gun .
the wife kept the gun for the aunt .,the wife kept the aunt the gun .,a wife supplied a gun to an aunt .,a wife supplied an aunt a gun .
the wife purchased the gun for the aunt .,the wife purchased the aunt the gun .,a wife supplied a gun to an aunt .,a wife supplied an aunt a gun .
the wife got the gun for the aunt .,the wife got the aunt the gun .,a wife supplied a gun to an aunt .,a wife supplied an aunt a gun .
the wife found the gun for the aunt .,the wife found the aunt the gun .,a wife supplied a gun to an aunt .,a wife supplied an aunt a gun .
the wife found the gun for the aunt .,the wife found the aunt the gun .,a wife supplied a gun to an aunt .,a wife supplied an aunt a gun .
the wife left the gun for the aunt .,the wife left the aunt the gun .,a wife supplied a gun to an aunt .,a wife supplied an aunt a gun .
a lawyer promised a button to a manager .,a lawyer promised a manager a button .,the lawyer bought the button for the manager .,the lawyer bought the manager the button .
a lawyer threw a button to a manager .,a lawyer threw a manager a button .,the lawyer bought the button for the manager .,the lawyer bought the manager the button .
a lawyer threw a button to a manager .,a lawyer threw a manager a button .,the lawyer bought the button for the manager .,the lawyer bought the manager the button .
a lawyer threw a button to a manager .,a lawyer threw a manager a button .,the lawyer bought the button for the manager .,the lawyer bought the manager the button .
a lawyer threw a button to a manager .,a lawyer threw a manager a button .,the lawyer bought the button for the manager .,the lawyer bought the manager the button .
a lawyer promised a button to a manager .,a lawyer promised a manager a button .,the lawyer bought the button for the manager .,the lawyer bought the manager the button .
a lawyer promised a button to a manager .,a lawyer promised a manager a button .,the lawyer bought the button for the manager .,the lawyer bought the manager the button .
a lawyer promised a button to a manager .,a lawyer promised a manager a button .,the lawyer bought the button for the manager .,the lawyer bought the manager the button .
a lawyer threw a button to a manager .,a lawyer threw a manager a button .,the lawyer bought the button for the manager .,the lawyer bought the manager the button .
a lawyer promised a button to a manager .,a lawyer promised a manager a button .,the lawyer bought the button for the manager .,the lawyer bought the manager the button .
a champion took a bell to a woman .,a champion took a woman a bell .,the champion caught the bell for the woman .,the champion caught the woman the bell .
a champion took a bell to a woman .,a champion took a woman a bell .,the champion caught the bell for the woman .,the champion caught the woman the bell .
a champion took a bell to a woman .,a champion took a woman a bell .,the champion caught the bell for the woman .,the champion caught the woman the bell .
a champion took a bell to a woman .,a champion took a woman a bell .,the champion caught the bell for the woman .,the champion caught the woman the bell .
a champion took a bell to a woman .,a champion took a woman a bell .,the champion caught the bell for the woman .,the champion caught the woman the bell .
a champion took a bell to a woman .,a champion took a woman a bell .,the champion caught the bell for the woman .,the champion caught the woman the bell .
a champion took a bell to a woman .,a champion took a woman a bell .,the champion caught the bell for the woman .,the champion caught the woman the bell .
a champion took a bell to a woman .,a champion took a woman a bell .,the champion caught the bell for the woman .,the champion caught the woman the bell .
a champion took a bell to a woman .,a champion took a woman a bell .,the champion caught the bell for the woman .,the champion caught the woman the bell .
a champion took a bell to a woman .,a champion took a woman a bell .,the champion caught the bell for the woman .,the champion caught the woman the bell .
a chief brought a candy to a minister .,a chief brought a minister a candy .,the chief purchased the candy for the minister .,the chief purchased the minister the candy .
a chief sent a candy to a minister .,a chief sent a minister a candy .,the chief purchased the candy for the minister .,the chief purchased the minister the candy .
a chief supplied a candy to a minister .,a chief supplied a minister a candy .,the chief purchased the candy for the minister .,the chief purchased the minister the candy .
a chief sent a candy to a minister .,a chief sent a minister a candy .,the chief purchased the candy for the minister .,the chief purchased the minister the candy .
a chief sent a candy to a minister .,a chief sent a minister a candy .,the chief purchased the candy for the minister .,the chief purchased the minister the candy .
a chief showed a candy to a minister .,a chief showed a minister a candy .,the chief purchased the candy for the minister .,the chief purchased the minister the candy .
a chief showed a candy to a minister .,a chief showed a minister a candy .,the chief purchased the candy for the minister .,the chief purchased the minister the candy .
a chief brought a candy to a minister .,a chief brought a minister a candy .,the chief purchased the candy for the minister .,the chief purchased the minister the candy .
a chief sent a candy to a minister .,a chief sent a minister a candy .,the chief purchased the candy for the minister .,the chief purchased the minister the candy .
a chief sent a candy to a minister .,a chief sent a minister a candy .,the chief purchased the candy for the minister .,the chief purchased the minister the candy .
a reader sent a beer to a club .,a reader sent a club a beer .,the reader kept the beer for the club .,the reader kept the club the beer .
a reader showed a beer to a club .,a reader showed a club a beer .,the reader kept the beer for the club .,the reader kept the club the beer .
a reader showed a beer to a club .,a reader showed a club a beer .,the reader kept the beer for the club .,the reader kept the club the beer .
a reader sold a beer to a club .,a reader sold a club a beer .,the reader kept the beer for the club .,the reader kept the club the beer .
a reader brought a beer to a club .,a reader brought a club a beer .,the reader kept the beer for the club .,the reader kept the club the beer .
a reader showed a beer to a club .,a reader showed a club a beer .,the reader kept the beer for the club .,the reader kept the club the beer .
a reader sent a beer to a club .,a reader sent a club a beer .,the reader kept the beer for the club .,the reader kept the club the beer .
a reader sent a beer to a club .,a reader sent a club a beer .,the reader kept the beer for the club .,the reader kept the club the beer .
a reader supplied a beer to a club .,a reader supplied a club a beer .,the reader kept the beer for the club .,the reader kept the club the beer .
a reader showed a beer to a club .,a reader showed a club a beer .,the reader kept the beer for the club .,the reader kept the club the beer .
the professor delivered the juice for the mother .,the professor delivered the mother the juice .,a professor promised a juice to a mother .,a professor promised a mother a juice .
the professor bought the juice for the mother .,the professor bought the mother the juice .,a professor promised a juice to a mother .,a professor promised a mother a juice .
the professor bought the juice for the mother .,the professor bought the mother the juice .,a professor promised a juice to a mother .,a professor promised a mother a juice .
the professor delivered the juice for the mother .,the professor delivered the mother the juice .,a professor promised a juice to a mother .,a professor promised a mother a juice .
the professor delivered the juice for the mother .,the professor delivered the mother the juice .,a professor promised a juice to a mother .,a professor promised a mother a juice .
the professor delivered the juice for the mother .,the professor delivered the mother the juice .,a professor promised a juice to a mother .,a professor promised a mother a juice .
the professor bought the juice for the mother .,the professor bought the mother the juice .,a professor promised a juice to a mother .,a professor promised a mother a juice .
the professor bought the juice for the mother .,the professor bought the mother the juice .,a professor promised a juice to a mother .,a professor promised a mother a juice .
the professor bought the juice for the mother .,the professor bought the mother the juice .,a professor promised a juice to a mother .,a professor promised a mother a juice .
the professor delivered the juice for the mother .,the professor delivered the mother the juice .,a professor promised a juice to a mother .,a professor promised a mother a juice .
the princess saved the chocolate for the administration .,the princess saved the administration the chocolate .,a princess gave a chocolate to an administration .,a princess gave an administration a chocolate .
the princess saved the chocolate for the administration .,the princess saved the administration the chocolate .,a princess gave a chocolate to an administration .,a princess gave an administration a chocolate .
the princess purchased the chocolate for the administration .,the princess purchased the administration the chocolate .,a princess gave a chocolate to an administration .,a princess gave an administration a chocolate .
the princess left the chocolate for the administration .,the princess left the administration the chocolate .,a princess gave a chocolate to an administration .,a princess gave an administration a chocolate .
the princess left the chocolate for the administration .,the princess left the administration the chocolate .,a princess gave a chocolate to an administration .,a princess gave an administration a chocolate .
the princess saved the chocolate for the administration .,the princess saved the administration the chocolate .,a princess gave a chocolate to an administration .,a princess gave an administration a chocolate .
the princess purchased the chocolate for the administration .,the princess purchased the administration the chocolate .,a princess gave a chocolate to an administration .,a princess gave an administration a chocolate .
the princess left the chocolate for the administration .,the princess left the administration the chocolate .,a princess gave a chocolate to an administration .,a princess gave an administration a chocolate .
the princess left the chocolate for the administration .,the princess left the administration the chocolate .,a princess gave a chocolate to an administration .,a princess gave an administration a chocolate .
the princess found the chocolate for the administration .,the princess found the administration the chocolate .,a princess gave a chocolate to an administration .,a princess gave an administration a chocolate .
the champion delivered the salad for the adult .,the champion delivered the adult the salad .,a champion threw a salad to an adult .,a champion threw an adult a salad .
the champion bought the salad for the adult .,the champion bought the adult the salad .,a champion threw a salad to an adult .,a champion threw an adult a salad .
the champion delivered the salad for the adult .,the champion delivered the adult the salad .,a champion threw a salad to an adult .,a champion threw an adult a salad .
the champion bought the salad for the adult .,the champion bought the adult the salad .,a champion threw a salad to an adult .,a champion threw an adult a salad .
the champion bought the salad for the adult .,the champion bought the adult the salad .,a champion threw a salad to an adult .,a champion threw an adult a salad .
the champion bought the salad for the adult .,the champion bought the adult the salad .,a champion threw a salad to an adult .,a champion threw an adult a salad .
the champion bought the salad for the adult .,the champion bought the adult the salad .,a champion threw a salad to an adult .,a champion threw an adult a salad .
the champion bought the salad for the adult .,the champion bought the adult the salad .,a champion threw a salad to an adult .,a champion threw an adult a salad .
the champion bought the salad for the adult .,the champion bought the adult the salad .,a champion threw a salad to an adult .,a champion threw an adult a salad .
the champion delivered the salad for the adult .,the champion delivered the adult the salad .,a champion threw a salad to an adult .,a champion threw an adult a salad .
the minister bought the chicken for the reader .,the minister bought the reader the chicken .,a minister threw a chicken to a reader .,a minister threw a reader a chicken .
the minister bought the chicken for the reader .,the minister bought the reader the chicken .,a minister threw a chicken to a reader .,a minister threw a reader a chicken .
the minister bought the chicken for the reader .,the minister bought the reader the chicken .,a minister threw a chicken to a reader .,a minister threw a reader a chicken .
the minister delivered the chicken for the reader .,the minister delivered the reader the chicken .,a minister threw a chicken to a reader .,a minister threw a reader a chicken .
the minister delivered the chicken for the reader .,the minister delivered the reader the chicken .,a minister threw a chicken to a reader .,a minister threw a reader a chicken .
the minister bought the chicken for the reader .,the minister bought the reader the chicken .,a minister threw a chicken to a reader .,a minister threw a reader a chicken .
the minister bought the chicken for the reader .,the minister bought the reader the chicken .,a minister threw a chicken to a reader .,a minister threw a reader a chicken .
the minister delivered the chicken for the reader .,the minister delivered the reader the chicken .,a minister threw a chicken to a reader .,a minister threw a reader a chicken .
the minister bought the chicken for the reader .,the minister bought the reader the chicken .,a minister threw a chicken to a reader .,a minister threw a reader a chicken .
the minister delivered the chicken for the reader .,the minister delivered the reader the chicken .,a minister threw a chicken to a reader .,a minister threw a reader a chicken .
the priest promised the salad to the manager .,the priest promised the manager the salad .,a priest bought a salad for a manager .,a priest bought a manager a salad .
the priest promised the salad to the manager .,the priest promised the manager the salad .,a priest bought a salad for a manager .,a priest bought a manager a salad .
the priest threw the salad to the manager .,the priest threw the manager the salad .,a priest bought a salad for a manager .,a priest bought a manager a salad .
the priest promised the salad to the manager .,the priest promised the manager the salad .,a priest bought a salad for a manager .,a priest bought a manager a salad .
the priest threw the salad to the manager .,the priest threw the manager the salad .,a priest bought a salad for a manager .,a priest bought a manager a salad .
the priest threw the salad to the manager .,the priest threw the manager the salad .,a priest bought a salad for a manager .,a priest bought a manager a salad .
the priest threw the salad to the manager .,the priest threw the manager the salad .,a priest bought a salad for a manager .,a priest bought a manager a salad .
the priest threw the salad to the manager .,the priest threw the manager the salad .,a priest bought a salad for a manager .,a priest bought a manager a salad .
the priest promised the salad to the manager .,the priest promised the manager the salad .,a priest bought a salad for a manager .,a priest bought a manager a salad .
the priest promised the salad to the manager .,the priest promised the manager the salad .,a priest bought a salad for a manager .,a priest bought a manager a salad .
a manager gave a telephone to a mayor .,a manager gave a mayor a telephone .,the manager found the telephone for the mayor .,the manager found the mayor the telephone .
a manager gave a telephone to a mayor .,a manager gave a mayor a telephone .,the manager found the telephone for the mayor .,the manager found the mayor the telephone .
a manager gave a telephone to a mayor .,a manager gave a mayor a telephone .,the manager found the telephone for the mayor .,the manager found the mayor the telephone .
a manager gave a telephone to a mayor .,a manager gave a mayor a telephone .,the manager found the telephone for the mayor .,the manager found the mayor the telephone .
a manager showed a telephone to a mayor .,a manager showed a mayor a telephone .,the manager found the telephone for the mayor .,the manager found the mayor the telephone .
a manager sent a telephone to a mayor .,a manager sent a mayor a telephone .,the manager found the telephone for the mayor .,the manager found the mayor the telephone .
a manager gave a telephone to a mayor .,a manager gave a mayor a telephone .,the manager found the telephone for the mayor .,the manager found the mayor the telephone .
a manager showed a telephone to a mayor .,a manager showed a mayor a telephone .,the manager found the telephone for the mayor .,the manager found the mayor the telephone .
a manager gave a telephone to a mayor .,a manager gave a mayor a telephone .,the manager found the telephone for the mayor .,the manager found the mayor the telephone .
a manager gave a telephone to a mayor .,a manager gave a mayor a telephone .,the manager found the telephone for the mayor .,the manager found the mayor the telephone .
the professor delivered the juice for the physician .,the professor delivered the physician the juice .,a professor threw a juice to a physician .,a professor threw a physician a juice .
