ppo, pdo, tpo, tdo
a student promised a juice to a doctor .,a student promised a doctor a juice .,the student bought the book for the father .,the student bought the father the book .
a lawyer threw a pie to a father .,a lawyer threw a father a pie .,the student bought the book for the father .,the student bought the father the book .
an opponent fed a meal to a father .,an opponent fed a father a meal .,the student bought the book for the father .,the student bought the father the book .
an opponent threw a salad to a father .,an opponent threw a father a salad .,the student bought the book for the father .,the student bought the father the book .
a student promised a chocolate to a husband .,a student promised a husband a chocolate .,the student bought the book for the father .,the student bought the father the book .
a student sent a guitar to an administration .,a student sent an administration a guitar .,the student bought the book for the father .,the student bought the father the book .
a student showed a cheese to an administration .,a student showed an administration a cheese .,the student bought the book for the father .,the student bought the father the book .
a guest fed a pie to a father .,a guest fed a father a pie .,the student bought the book for the father .,the student bought the father the book .
a scientist took a bowl to a father .,a scientist took a father a bowl .,the student bought the book for the father .,the student bought the father the book .
a lawyer took a card to a father .,a lawyer took a father a card .,the student bought the book for the father .,the student bought the father the book .
a lady sent a juice to a sheriff .,a lady sent a sheriff a juice .,the prince kept the juice for the band .,the prince kept the band the juice .
a daughter supplied a juice to an opponent .,a daughter supplied an opponent a juice .,the prince kept the juice for the band .,the prince kept the band the juice .
a friend showed a beer to a band .,a friend showed a band a beer .,the prince kept the juice for the band .,the prince kept the band the juice .
a prince supplied a meal to a reader .,a prince supplied a reader a meal .,the prince kept the juice for the band .,the prince kept the band the juice .
a lawyer showed a candy to a band .,a lawyer showed a band a candy .,the prince kept the juice for the band .,the prince kept the band the juice .
a manager supplied a candy to a band .,a manager supplied a band a candy .,the prince kept the juice for the band .,the prince kept the band the juice .
a guy supplied a juice to a pilot .,a guy supplied a pilot a juice .,the prince kept the juice for the band .,the prince kept the band the juice .
a lady showed a television to a band .,a lady showed a band a television .,the prince kept the juice for the band .,the prince kept the band the juice .
a kid supplied a juice to an administration .,a kid supplied an administration a juice .,the prince kept the juice for the band .,the prince kept the band the juice .
a cop sold a juice to an administration .,a cop sold an administration a juice .,the prince kept the juice for the band .,the prince kept the band the juice .
the professor supplied the beer to the friend .,the professor supplied the friend the beer .,a woman made a cup for a friend .,a woman made a friend a cup .
the soldier showed the beer to the friend .,the soldier showed the friend the beer .,a woman made a cup for a friend .,a woman made a friend a cup .
the woman brought the candy to the son .,the woman brought the son the candy .,a woman made a cup for a friend .,a woman made a friend a cup .
the employee took the cup to the parent .,the employee took the parent the cup .,a woman made a cup for a friend .,a woman made a friend a cup .
the daughter gave the candy to the friend .,the daughter gave the friend the candy .,a woman made a cup for a friend .,a woman made a friend a cup .
the hero sold the candy to the friend .,the hero sold the friend the candy .,a woman made a cup for a friend .,a woman made a friend a cup .
the adult took the cup to the attorney .,the adult took the attorney the cup .,a woman made a cup for a friend .,a woman made a friend a cup .
the woman brought the chicken to the administration .,the woman brought the administration the chicken .,a woman made a cup for a friend .,a woman made a friend a cup .
the opponent took the cup to the priest .,the opponent took the priest the cup .,a woman made a cup for a friend .,a woman made a friend a cup .
the actor took the cup to the nurse .,the actor took the nurse the cup .,a woman made a cup for a friend .,a woman made a friend a cup .
a mayor fed a candy to an adult .,a mayor fed an adult a candy .,the kid delivered the anchor for the adult .,the kid delivered the adult the anchor .
a guest threw an anchor to an uncle .,a guest threw an uncle an anchor .,the kid delivered the anchor for the adult .,the kid delivered the adult the anchor .
a kid fed a chicken to an attorney .,a kid fed an attorney a chicken .,the kid delivered the anchor for the adult .,the kid delivered the adult the anchor .
a singer sold an anchor to a pilot .,a singer sold a pilot an anchor .,the kid delivered the anchor for the adult .,the kid delivered the adult the anchor .
a partner promised a beer to an adult .,a partner promised an adult a beer .,the kid delivered the anchor for the adult .,the kid delivered the adult the anchor .
a scientist sold an anchor to a champion .,a scientist sold a champion an anchor .,the kid delivered the anchor for the adult .,the kid delivered the adult the anchor .
a girl threw an anchor to a student .,a girl threw a student an anchor .,the kid delivered the anchor for the adult .,the kid delivered the adult the anchor .
a candidate promised a log to an adult .,a candidate promised an adult a log .,the kid delivered the anchor for the adult .,the kid delivered the adult the anchor .
a prince threw a glass to an adult .,a prince threw an adult a glass .,the kid delivered the anchor for the adult .,the kid delivered the adult the anchor .
a soldier threw a tea to an adult .,a soldier threw an adult a tea .,the kid delivered the anchor for the adult .,the kid delivered the adult the anchor .
a hero kept a jacket for an administration .,a hero kept an administration a jacket .,the actress sent the coffee to the administration .,the actress sent the administration the coffee .
a minister found a wire for an administration .,a minister found an administration a wire .,the actress sent the coffee to the administration .,the actress sent the administration the coffee .
an actress made a guitar for an attorney .,an actress made an attorney a guitar .,the actress sent the coffee to the administration .,the actress sent the administration the coffee .
a prince kept a cheese for an administration .,a prince kept an administration a cheese .,the actress sent the coffee to the administration .,the actress sent the administration the coffee .
a friend bought a coffee for a nurse .,a friend bought a nurse a coffee .,the actress sent the coffee to the administration .,the actress sent the administration the coffee .
a professor left a beer for an administration .,a professor left an administration a beer .,the actress sent the coffee to the administration .,the actress sent the administration the coffee .
a nurse designed a newspaper for an administration .,a nurse designed an administration a newspaper .,the actress sent the coffee to the administration .,the actress sent the administration the coffee .
a president left a coffee for a boy .,a president left a boy a coffee .,the actress sent the coffee to the administration .,the actress sent the administration the coffee .
an actress drew a motor for a king .,an actress drew a king a motor .,the actress sent the coffee to the administration .,the actress sent the administration the coffee .
an actress saved a knife for a brother .,an actress saved a brother a knife .,the actress sent the coffee to the administration .,the actress sent the administration the coffee .
an actress fed a chicken to a king .,an actress fed a king a chicken .,the actress purchased the juice for the chief .,the actress purchased the chief the juice .
an actress fed a cheese to a candidate .,an actress fed a candidate a cheese .,the actress purchased the juice for the chief .,the actress purchased the chief the juice .
an actress gave a candy to a worker .,an actress gave a worker a candy .,the actress purchased the juice for the chief .,the actress purchased the chief the juice .
a secretary threw a juice to a princess .,a secretary threw a princess a juice .,the actress purchased the juice for the chief .,the actress purchased the chief the juice .
an actress gave a gun to a club .,an actress gave a club a gun .,the actress purchased the juice for the chief .,the actress purchased the chief the juice .
an actress gave a beer to a doctor .,an actress gave a doctor a beer .,the actress purchased the juice for the chief .,the actress purchased the chief the juice .
a man promised a juice to an uncle .,a man promised an uncle a juice .,the actress purchased the juice for the chief .,the actress purchased the chief the juice .
a reader sent a juice to a corporation .,a reader sent a corporation a juice .,the actress purchased the juice for the chief .,the actress purchased the chief the juice .
an author showed a telephone to a chief .,an author showed a chief a telephone .,the actress purchased the juice for the chief .,the actress purchased the chief the juice .
a candidate sent a coffee to a chief .,a candidate sent a chief a coffee .,the actress purchased the juice for the chief .,the actress purchased the chief the juice .
a parent brought a chicken to a soldier .,a parent brought a soldier a chicken .,the winner drew the television for the soldier .,the winner drew the soldier the television .
a captain gave a juice to a soldier .,a captain gave a soldier a juice .,the winner drew the television for the soldier .,the winner drew the soldier the television .
a son took a television to a singer .,a son took a singer a television .,the winner drew the television for the soldier .,the winner drew the soldier the television .
a chief took a television to a cousin .,a chief took a cousin a television .,the winner drew the television for the soldier .,the winner drew the soldier the television .
a winner fed a meal to a manager .,a winner fed a manager a meal .,the winner drew the television for the soldier .,the winner drew the soldier the television .
a lawyer took a television to a child .,a lawyer took a child a television .,the winner drew the television for the soldier .,the winner drew the soldier the television .
a winner sent a tea to a band .,a winner sent a band a tea .,the winner drew the television for the soldier .,the winner drew the soldier the television .
a winner promised a coffee to a minister .,a winner promised a minister a coffee .,the winner drew the television for the soldier .,the winner drew the soldier the television .
a leader took a television to an employee .,a leader took an employee a television .,the winner drew the television for the soldier .,the winner drew the soldier the television .
a priest supplied a meal to a soldier .,a priest supplied a soldier a meal .,the winner drew the television for the soldier .,the winner drew the soldier the television .
the leader fed the chocolate to the student .,the leader fed the student the chocolate .,a leader purchased a knife for an employer .,a leader purchased an employer a knife .
the woman gave the pie to the employer .,the woman gave the employer the pie .,a leader purchased a knife for an employer .,a leader purchased an employer a knife .
the doctor supplied the knife to the opponent .,the doctor supplied the opponent the knife .,a leader purchased a knife for an employer .,a leader purchased an employer a knife .
the leader sent the meal to the adult .,the leader sent the adult the meal .,a leader purchased a knife for an employer .,a leader purchased an employer a knife .
the singer brought the cheese to the employer .,the singer brought the employer the cheese .,a leader purchased a knife for an employer .,a leader purchased an employer a knife .
the leader brought the beer to the actress .,the leader brought the actress the beer .,a leader purchased a knife for an employer .,a leader purchased an employer a knife .
the leader sent the beer to the parent .,the leader sent the parent the beer .,a leader purchased a knife for an employer .,a leader purchased an employer a knife .
the leader gave the bell to the adult .,the leader gave the adult the bell .,a leader purchased a knife for an employer .,a leader purchased an employer a knife .
the leader fed the candy to the princess .,the leader fed the princess the candy .,a leader purchased a knife for an employer .,a leader purchased an employer a knife .
the leader fed the salad to the boy .,the leader fed the boy the salad .,a leader purchased a knife for an employer .,a leader purchased an employer a knife .
the chief brought the hat to the son .,the chief brought the son the hat .,a chief kept a wire for a band .,a chief kept a band a wire .
the chief fed the meal to the manager .,the chief fed the manager the meal .,a chief kept a wire for a band .,a chief kept a band a wire .
the teacher showed the wire to the business .,the teacher showed the business the wire .,a chief kept a wire for a band .,a chief kept a band a wire .
the parent showed the wire to the king .,the parent showed the king the wire .,a chief kept a wire for a band .,a chief kept a band a wire .
the chief fed the meal to the lady .,the chief fed the lady the meal .,a chief kept a wire for a band .,a chief kept a band a wire .
the writer supplied the wire to the boy .,the writer supplied the boy the wire .,a chief kept a wire for a band .,a chief kept a band a wire .
the chief threw the coffee to the priest .,the chief threw the priest the coffee .,a chief kept a wire for a band .,a chief kept a band a wire .
the kid showed the engine to the band .,the kid showed the band the engine .,a chief kept a wire for a band .,a chief kept a band a wire .
the chief sent the salad to the secretary .,the chief sent the secretary the salad .,a chief kept a wire for a band .,a chief kept a band a wire .
the actor brought the bag to the band .,the actor brought the band the bag .,a chief kept a wire for a band .,a chief kept a band a wire .
the priest sold the meal to the girl .,the priest sold the girl the meal .,a student left a candy for a girl .,a student left a girl a candy .
the adult sold the tea to the girl .,the adult sold the girl the tea .,a student left a candy for a girl .,a student left a girl a candy .
the student sent the salad to the administration .,the student sent the administration the salad .,a student left a candy for a girl .,a student left a girl a candy .
the opponent supplied the candy to the husband .,the opponent supplied the husband the candy .,a student left a candy for a girl .,a student left a girl a candy .
the man brought the candy to the administration .,the man brought the administration the candy .,a student left a candy for a girl .,a student left a girl a candy .
the captain showed the juice to the girl .,the captain showed the girl the juice .,a student left a candy for a girl .,a student left a girl a candy .
the student sold the instrument to the guest .,the student sold the guest the instrument .,a student left a candy for a girl .,a student left a girl a candy .
the priest gave the candy to the army .,the priest gave the army the candy .,a student left a candy for a girl .,a student left a girl a candy .
the student supplied the beer to the band .,the student supplied the band the beer .,a student left a candy for a girl .,a student left a girl a candy .
the student sent the button to the kid .,the student sent the kid the button .,a student left a candy for a girl .,a student left a girl a candy .
a bishop showed a coffee to a company .,a bishop showed a company a coffee .,the bishop got the beer for the club .,the bishop got the club the beer .
a child supplied a beer to an aunt .,a child supplied an aunt a beer .,the bishop got the beer for the club .,the bishop got the club the beer .
an uncle promised a beer to a husband .,an uncle promised a husband a beer .,the bishop got the beer for the club .,the bishop got the club the beer .
a colonel sold a beer to a boy .,a colonel sold a boy a beer .,the bishop got the beer for the club .,the bishop got the club the beer .
a student threw a beer to an adult .,a student threw an adult a beer .,the bishop got the beer for the club .,the bishop got the club the beer .
a bishop threw a coffee to a man .,a bishop threw a man a coffee .,the bishop got the beer for the club .,the bishop got the club the beer .
an opponent sold a beer to a doctor .,an opponent sold a doctor a beer .,the bishop got the beer for the club .,the bishop got the club the beer .
a bishop sold a cigarette to a physician .,a bishop sold a physician a cigarette .,the bishop got the beer for the club .,the bishop got the club the beer .
a sheriff showed a pie to a club .,a sheriff showed a club a pie .,the bishop got the beer for the club .,the bishop got the club the beer .
a son promised a beer to a guy .,a son promised a guy a beer .,the bishop got the beer for the club .,the bishop got the club the beer .
the buddy promised the cheese to the man .,the buddy promised the man the cheese .,a priest delivered a coffee for a man .,a priest delivered a man a coffee .
the prince promised the beer to the man .,the prince promised the man the beer .,a priest delivered a coffee for a man .,a priest delivered a man a coffee .
the student threw the beer to the man .,the student threw the man the beer .,a priest delivered a coffee for a man .,a priest delivered a man a coffee .
the girl promised the beer to the man .,the girl promised the man the beer .,a priest delivered a coffee for a man .,a priest delivered a man a coffee .
the candidate supplied the coffee to the club .,the candidate supplied the club the coffee .,a priest delivered a coffee for a man .,a priest delivered a man a coffee .
the parent supplied the coffee to the king .,the parent supplied the king the coffee .,a priest delivered a coffee for a man .,a priest delivered a man a coffee .
the lawyer promised the salad to the man .,the lawyer promised the man the salad .,a priest delivered a coffee for a man .,a priest delivered a man a coffee .
the priest threw the beer to the king .,the priest threw the king the beer .,a priest delivered a coffee for a man .,a priest delivered a man a coffee .
the priest supplied the meal to the club .,the priest supplied the club the meal .,a priest delivered a coffee for a man .,a priest delivered a man a coffee .
the mother promised the coffee to the prince .,the mother promised the prince the coffee .,a priest delivered a coffee for a man .,a priest delivered a man a coffee .
the lady kept the flower for the corporation .,the lady kept the corporation the flower .,a lady sold a tea to a cousin .,a lady sold a cousin a tea .
the prince left the tea for the son .,the prince left the son the tea .,a lady sold a tea to a cousin .,a lady sold a cousin a tea .
the army designed the computer for the cousin .,the army designed the cousin the computer .,a lady sold a tea to a cousin .,a lady sold a cousin a tea .
the employee found the tea for the scientist .,the employee found the scientist the tea .,a lady sold a tea to a cousin .,a lady sold a cousin a tea .
the boy kept the wire for the cousin .,the boy kept the cousin the wire .,a lady sold a tea to a cousin .,a lady sold a cousin a tea .
the lady drew the instrument for the student .,the lady drew the student the instrument .,a lady sold a tea to a cousin .,a lady sold a cousin a tea .
the administration designed the bowl for the cousin .,the administration designed the cousin the bowl .,a lady sold a tea to a cousin .,a lady sold a cousin a tea .
the lady caught the log for the actor .,the lady caught the actor the log .,a lady sold a tea to a cousin .,a lady sold a cousin a tea .
the physician left the juice for the cousin .,the physician left the cousin the juice .,a lady sold a tea to a cousin .,a lady sold a cousin a tea .
the lady left the cheese for the army .,the lady left the army the cheese .,a lady sold a tea to a cousin .,a lady sold a cousin a tea .
the mayor threw the bell to the champion .,the mayor threw the champion the bell .,a princess bought a chicken for a champion .,a princess bought a champion a chicken .
the daughter took the newspaper to the champion .,the daughter took the champion the newspaper .,a princess bought a chicken for a champion .,a princess bought a champion a chicken .
the nurse threw the card to the champion .,the nurse threw the champion the card .,a princess bought a chicken for a champion .,a princess bought a champion a chicken .
the woman brought the chicken to the administration .,the woman brought the administration the chicken .,a princess bought a chicken for a champion .,a princess bought a champion a chicken .
the princess brought the beer to the business .,the princess brought the business the beer .,a princess bought a chicken for a champion .,a princess bought a champion a chicken .
the woman threw the salad to the champion .,the woman threw the champion the salad .,a princess bought a chicken for a champion .,a princess bought a champion a chicken .
the friend promised the pie to the champion .,the friend promised the champion the pie .,a princess bought a chicken for a champion .,a princess bought a champion a chicken .
the secretary threw the instrument to the champion .,the secretary threw the champion the instrument .,a princess bought a chicken for a champion .,a princess bought a champion a chicken .
the child gave the chicken to the business .,the child gave the business the chicken .,a princess bought a chicken for a champion .,a princess bought a champion a chicken .
the aunt threw the chocolate to the champion .,the aunt threw the champion the chocolate .,a princess bought a chicken for a champion .,a princess bought a champion a chicken .
the prince bought the candy for the secretary .,the prince bought the secretary the candy .,a mother fed a cheese to a secretary .,a mother fed a secretary a cheese .
the mother purchased the bottle for the business .,the mother purchased the business the bottle .,a mother fed a cheese to a secretary .,a mother fed a secretary a cheese .
the employer caught the key for the secretary .,the employer caught the secretary the key .,a mother fed a cheese to a secretary .,a mother fed a secretary a cheese .
the cop delivered the button for the secretary .,the cop delivered the secretary the button .,a mother fed a cheese to a secretary .,a mother fed a secretary a cheese .
the mother delivered the camera for the actress .,the mother delivered the actress the camera .,a mother fed a cheese to a secretary .,a mother fed a secretary a cheese .
the mother drew the machine for the army .,the mother drew the army the machine .,a mother fed a cheese to a secretary .,a mother fed a secretary a cheese .
the mother kept the cigarette for the administration .,the mother kept the administration the cigarette .,a mother fed a cheese to a secretary .,a mother fed a secretary a cheese .
the mother caught the key for the partner .,the mother caught the partner the key .,a mother fed a cheese to a secretary .,a mother fed a secretary a cheese .
the chief caught the instrument for the secretary .,the chief caught the secretary the instrument .,a mother fed a cheese to a secretary .,a mother fed a secretary a cheese .
the mother caught the computer for the colonel .,the mother caught the colonel the computer .,a mother fed a cheese to a secretary .,a mother fed a secretary a cheese .
a cop made a flower for a club .,a cop made a club a flower .,the minister showed the cup to the club .,the minister showed the club the cup .
a cop got a cup for a winner .,a cop got a winner a cup .,the minister showed the cup to the club .,the minister showed the club the cup .
a partner delivered a cup for a daughter .,a partner delivered a daughter a cup .,the minister showed the cup to the club .,the minister showed the club the cup .
a minister left a meal for a company .,a minister left a company a meal .,the minister showed the cup to the club .,the minister showed the club the cup .
an actress kept a cup for a lawyer .,an actress kept a lawyer a cup .,the minister showed the cup to the club .,the minister showed the club the cup .
a mayor left a cup for a parent .,a mayor left a parent a cup .,the minister showed the cup to the club .,the minister showed the club the cup .
a physician got a salad for a club .,a physician got a club a salad .,the minister showed the cup to the club .,the minister showed the club the cup .
an aunt kept a meal for a club .,an aunt kept a club a meal .,the minister showed the cup to the club .,the minister showed the club the cup .
a king drew a flower for a club .,a king drew a club a flower .,the minister showed the cup to the club .,the minister showed the club the cup .
a colonel kept a computer for a club .,a colonel kept a club a computer .,the minister showed the cup to the club .,the minister showed the club the cup .
the lawyer brought the salad to the partner .,the lawyer brought the partner the salad .,a singer found a meal for a partner .,a singer found a partner a meal .
the singer sold the juice to the club .,the singer sold the club the juice .,a singer found a meal for a partner .,a singer found a partner a meal .
the singer sold the bag to the club .,the singer sold the club the bag .,a singer found a meal for a partner .,a singer found a partner a meal .
the aunt sent the meal to the prince .,the aunt sent the prince the meal .,a singer found a meal for a partner .,a singer found a partner a meal .
the singer threw the bottle to the princess .,the singer threw the princess the bottle .,a singer found a meal for a partner .,a singer found a partner a meal .
the singer showed the juice to the cousin .,the singer showed the cousin the juice .,a singer found a meal for a partner .,a singer found a partner a meal .
the singer took the newspaper to the child .,the singer took the child the newspaper .,a singer found a meal for a partner .,a singer found a partner a meal .
the attorney brought the meal to the administration .,the attorney brought the administration the meal .,a singer found a meal for a partner .,a singer found a partner a meal .
the singer brought the jacket to the company .,the singer brought the company the jacket .,a singer found a meal for a partner .,a singer found a partner a meal .
the wife showed the cheese to the partner .,the wife showed the partner the cheese .,a singer found a meal for a partner .,a singer found a partner a meal .
the captain took the hat to the guy .,the captain took the guy the hat .,a cousin drew a hat for a minister .,a cousin drew a minister a hat .
the cousin showed the salad to the administration .,the cousin showed the administration the salad .,a cousin drew a hat for a minister .,a cousin drew a minister a hat .
the professor took the hat to the attorney .,the professor took the attorney the hat .,a cousin drew a hat for a minister .,a cousin drew a minister a hat .
the woman sent the key to the minister .,the woman sent the minister the key .,a cousin drew a hat for a minister .,a cousin drew a minister a hat .
the cousin supplied the salad to the business .,the cousin supplied the business the salad .,a cousin drew a hat for a minister .,a cousin drew a minister a hat .
the cousin brought the iron to the mayor .,the cousin brought the mayor the iron .,a cousin drew a hat for a minister .,a cousin drew a minister a hat .
the hero supplied the bell to the minister .,the hero supplied the minister the bell .,a cousin drew a hat for a minister .,a cousin drew a minister a hat .
the prince showed the cheese to the minister .,the prince showed the minister the cheese .,a cousin drew a hat for a minister .,a cousin drew a minister a hat .
the adult took the hat to the hero .,the adult took the hero the hat .,a cousin drew a hat for a minister .,a cousin drew a minister a hat .
the cousin took the computer to the secretary .,the cousin took the secretary the computer .,a cousin drew a hat for a minister .,a cousin drew a minister a hat .
the priest saved the chicken for the opponent .,the priest saved the opponent the chicken .,a priest supplied a cigarette to a doctor .,a priest supplied a doctor a cigarette .
the priest drew the box for the kid .,the priest drew the kid the box .,a priest supplied a cigarette to a doctor .,a priest supplied a doctor a cigarette .
the priest purchased the pie for the club .,the priest purchased the club the pie .,a priest supplied a cigarette to a doctor .,a priest supplied a doctor a cigarette .
the priest purchased the box for the president .,the priest purchased the president the box .,a priest supplied a cigarette to a doctor .,a priest supplied a doctor a cigarette .
the priest got the meal for the teacher .,the priest got the teacher the meal .,a priest supplied a cigarette to a doctor .,a priest supplied a doctor a cigarette .
the priest bought the cup for the actor .,the priest bought the actor the cup .,a priest supplied a cigarette to a doctor .,a priest supplied a doctor a cigarette .
the sheriff made the bell for the doctor .,the sheriff made the doctor the bell .,a priest supplied a cigarette to a doctor .,a priest supplied a doctor a cigarette .
the priest got the tea for the opponent .,the priest got the opponent the tea .,a priest supplied a cigarette to a doctor .,a priest supplied a doctor a cigarette .
the mother left the beer for the doctor .,the mother left the doctor the beer .,a priest supplied a cigarette to a doctor .,a priest supplied a doctor a cigarette .
the priest found the juice for the army .,the priest found the army the juice .,a priest supplied a cigarette to a doctor .,a priest supplied a doctor a cigarette .
a partner promised a cheese to an aunt .,a partner promised an aunt a cheese .,the partner made the key for the army .,the partner made the army the key .
a doctor sold a bowl to an army .,a doctor sold an army a bowl .,the partner made the key for the army .,the partner made the army the key .
an actor sold a box to an army .,an actor sold an army a box .,the partner made the key for the army .,the partner made the army the key .
a son gave a beer to an army .,a son gave an army a beer .,the partner made the key for the army .,the partner made the army the key .
a partner sold a beer to a company .,a partner sold a company a beer .,the partner made the key for the army .,the partner made the army the key .
a partner gave a tea to a band .,a partner gave a band a tea .,the partner made the key for the army .,the partner made the army the key .
a partner sold a juice to a company .,a partner sold a company a juice .,the partner made the key for the army .,the partner made the army the key .
a partner showed a juice to a club .,a partner showed a club a juice .,the partner made the key for the army .,the partner made the army the key .
a child took a key to a son .,a child took a son a key .,the partner made the key for the army .,the partner made the army the key .
a child brought a salad to an army .,a child brought an army a salad .,the partner made the key for the army .,the partner made the army the key .
a colonel sold a cheese to a minister .,a colonel sold a minister a cheese .,the nurse delivered the cheese for the adult .,the nurse delivered the adult the cheese .
a nurse promised a salad to a wife .,a nurse promised a wife a salad .,the nurse delivered the cheese for the adult .,the nurse delivered the adult the cheese .
a cousin fed a pie to an adult .,a cousin fed an adult a pie .,the nurse delivered the cheese for the adult .,the nurse delivered the adult the cheese .
a nurse showed a pie to a club .,a nurse showed a club a pie .,the nurse delivered the cheese for the adult .,the nurse delivered the adult the cheese .
a nurse fed a chicken to a guy .,a nurse fed a guy a chicken .,the nurse delivered the cheese for the adult .,the nurse delivered the adult the cheese .
a president sold a cheese to a corporation .,a president sold a corporation a cheese .,the nurse delivered the cheese for the adult .,the nurse delivered the adult the cheese .
a daughter threw a juice to an adult .,a daughter threw an adult a juice .,the nurse delivered the cheese for the adult .,the nurse delivered the adult the cheese .
a nurse sold a bowl to a man .,a nurse sold a man a bowl .,the nurse delivered the cheese for the adult .,the nurse delivered the adult the cheese .
a girl promised a cheese to a candidate .,a girl promised a candidate a cheese .,the nurse delivered the cheese for the adult .,the nurse delivered the adult the cheese .
a singer showed a cheese to a band .,a singer showed a band a cheese .,the nurse delivered the cheese for the adult .,the nurse delivered the adult the cheese .
a daughter saved a beer for an army .,a daughter saved an army a beer .,the colonel brought the jacket to the army .,the colonel brought the army the jacket .
a teacher found a beer for an army .,a teacher found an army a beer .,the colonel brought the jacket to the army .,the colonel brought the army the jacket .
a guy kept a bottle for an army .,a guy kept an army a bottle .,the colonel brought the jacket to the army .,the colonel brought the army the jacket .
a colonel purchased a newspaper for a scientist .,a colonel purchased a scientist a newspaper .,the colonel brought the jacket to the army .,the colonel brought the army the jacket .
a colonel purchased a juice for a hero .,a colonel purchased a hero a juice .,the colonel brought the jacket to the army .,the colonel brought the army the jacket .
a son bought a jacket for an employee .,a son bought an employee a jacket .,the colonel brought the jacket to the army .,the colonel brought the army the jacket .
a parent drew a guitar for an army .,a parent drew an army a guitar .,the colonel brought the jacket to the army .,the colonel brought the army the jacket .
a secretary purchased a jacket for a band .,a secretary purchased a band a jacket .,the colonel brought the jacket to the army .,the colonel brought the army the jacket .
a worker bought a jacket for a singer .,a worker bought a singer a jacket .,the colonel brought the jacket to the army .,the colonel brought the army the jacket .
a colonel saved a pie for a friend .,a colonel saved a friend a pie .,the colonel brought the jacket to the army .,the colonel brought the army the jacket .
the candidate made the flower for the opponent .,the candidate made the opponent the flower .,a candidate gave a chicken to a business .,a candidate gave a business a chicken .
the attorney drew the book for the business .,the attorney drew the business the book .,a candidate gave a chicken to a business .,a candidate gave a business a chicken .
the candidate bought the button for the wife .,the candidate bought the wife the button .,a candidate gave a chicken to a business .,a candidate gave a business a chicken .
the candidate saved the chocolate for the friend .,the candidate saved the friend the chocolate .,a candidate gave a chicken to a business .,a candidate gave a business a chicken .
the candidate left the iron for the pilot .,the candidate left the pilot the iron .,a candidate gave a chicken to a business .,a candidate gave a business a chicken .
the candidate drew the newspaper for the army .,the candidate drew the army the newspaper .,a candidate gave a chicken to a business .,a candidate gave a business a chicken .
the candidate drew the box for the administration .,the candidate drew the administration the box .,a candidate gave a chicken to a business .,a candidate gave a business a chicken .
the soldier left the beer for the business .,the soldier left the business the beer .,a candidate gave a chicken to a business .,a candidate gave a business a chicken .
the father found the chocolate for the business .,the father found the business the chocolate .,a candidate gave a chicken to a business .,a candidate gave a business a chicken .
the leader purchased the cigarette for the business .,the leader purchased the business the cigarette .,a candidate gave a chicken to a business .,a candidate gave a business a chicken .
a candidate drew a cup for a scientist .,a candidate drew a scientist a cup .,the candidate took the telephone to the boy .,the candidate took the boy the telephone .
an actress designed a telephone for an author .,an actress designed an author a telephone .,the candidate took the telephone to the boy .,the candidate took the boy the telephone .
